Day,sea-ice,atmos-near-surface-air-temp
48510,21.130219795487385,
48511,21.15128515060576,
48512,21.172351895076137,
48513,21.19341725019451,
48514,21.214485384016893,
48515,21.235549349783263,
48516,21.25661609425364,
48517,21.277680060020007,
48518,21.298748193842393,
48519,21.319809380904747,
48520,21.340874736023117,
48521,21.3619414804935,
48522,21.383009614315885,
48523,21.40407358008225,
48524,21.425134767144606,
48525,21.446202900966988,
48526,21.46726964543737,
48527,21.488333611203736,
48528,21.50940174502612,
48529,21.53046432144048,
48530,21.551526897854842,
48531,21.551526897854842,
48532,21.503198288318327,
48533,21.454865510725796,
48534,21.40652856507725,
48535,21.358195787484718,
48536,21.309858841836167,
48537,21.261528842947648,
48538,21.213193286651105,
48539,21.164860509058574,
48540,21.11652495276203,
48541,21.068190785817496,
48542,21.01985939757697,
48543,20.971523841280426,
48544,20.923192453039903,
48545,20.87485967544737,
48546,20.82652689785484,
48547,20.778192730910302,
48548,20.729858563965767,
48549,20.681521618317216,
48550,20.633191619428697,
48551,20.58485467378015,
48552,20.536519117483607,
48553,20.488190507947092,
48554,20.439853562298545,
48555,20.391519395354006,
48556,20.343186617761475,
48557,20.29485245081694,
48558,20.2465182838724,
48559,20.19818272757586,
48560,20.14985272868734,
48561,20.101515783038792,
48562,20.101515783038792,
48563,20.052996832277426,
48564,20.004473713460044,
48565,19.95595337334667,
48566,19.907430254529288,
48567,19.858911303767922,
48568,19.810389574302544,
48569,19.76186784483717,
48570,19.713344726019784,
48571,19.664824385906414,
48572,19.616302656441036,
48573,19.567780926975658,
48574,19.519257808158276,
48575,19.470736078692898,
48576,19.42221851728354,
48577,19.373695398466154,
48578,19.325175058352784,
48579,19.276653328887406,
48580,19.228131599422028,
48581,19.179607091252638,
48582,19.131088140491276,
48583,19.08256918972991,
48584,19.03404468156052,
48585,18.985521562743138,
48586,18.93700400133378,
48587,18.888480882516394,
48588,18.839960542403023,
48589,18.79143742358564,
48590,18.742917083472268,
48591,18.694393964654886,
48592,18.645872235189508,
48593,18.645872235189508,
48594,18.62810936978993,
48595,18.610349283094365,
48596,18.592587807046794,
48597,18.574824941647215,
48598,18.55706485495165,
48599,18.539301989552072,
48600,18.5215405135045,
48601,18.50377903745693,
48602,18.486018950761366,
48603,18.468257474713795,
48604,18.45049321996221,
48605,18.432728965210625,
48606,18.414970267867066,
48607,18.397208791819494,
48608,18.379447315771923,
48609,18.361684450372348,
48610,18.34392019562076,
48611,18.326161498277205,
48612,18.30840002222963,
48613,18.290637156830055,
48614,18.272875680782484,
48615,18.255112815382905,
48616,18.237351339335333,
48617,18.21958708458375,
48618,18.201826997888183,
48619,18.184065521840612,
48620,18.16630543514505,
48621,18.14854256974547,
48622,18.14854256974547,
48623,18.168985495165057,
48624,18.18942564188063,
48625,18.209868567300212,
48626,18.230308714015784,
48627,18.250751639435368,
48628,18.27119178615094,
48629,18.29163610092253,
48630,18.312076247638103,
48631,18.332519173057687,
48632,18.352960709125263,
48633,18.373403634544847,
48634,18.393845170612426,
48635,18.414285317327998,
48636,18.43472963209959,
48637,18.45516977881516,
48638,18.475611314882737,
48639,18.496052850950317,
48640,18.51649716572191,
48641,18.53693731243748,
48642,18.557381627209068,
48643,18.577823163276648,
48644,18.598264699344227,
48645,18.61870762476381,
48646,18.639147771479383,
48647,18.659590696898967,
48648,18.680032232966543,
48649,18.70047515838613,
48650,18.720916694453706,
48651,18.741356841169278,
48652,18.741356841169278,
48653,18.768558964099146,
48654,18.795758308325,
48655,18.822959041902855,
48656,18.850158386128708,
48657,18.877360509058576,
48658,18.90455985328443,
48659,18.931757808158274,
48660,18.958961320440146,
48661,18.986157885961987,
48662,19.013358619539847,
48663,19.04056213182172,
48664,19.067761476047572,
48665,19.094963598977436,
48666,19.122164332555297,
48667,19.149362287429142,
48668,19.176563021007002,
48669,19.203762365232855,
48670,19.230961709458708,
48671,19.25816105368456,
48672,19.28536317661443,
48673,19.31256252084028,
48674,19.339763254418138,
48675,19.366963987995998,
48676,19.394166110925863,
48677,19.42136545515172,
48678,19.448563410025564,
48679,19.475764143603424,
48680,19.50296626653329,
48681,19.53016283205513,
48682,19.53016283205513,
48683,19.548192453039903,
48684,19.566213737912637,
48685,19.58423919084139,
48686,19.60226325441814,
48687,19.620287317994887,
48688,19.638315549627652,
48689,19.656338223852394,
48690,19.674362287429144,
48691,19.692387740357898,
48692,19.710411803934644,
48693,19.728435867511394,
48694,19.746461320440147,
48695,19.764485384016893,
48696,19.782510836945647,
48697,19.8005362898744,
48698,19.81855757474714,
48699,19.836584417027897,
48700,19.85461125930866,
48701,19.8726339335334,
48702,19.890657997110146,
48703,19.908684839390908,
48704,19.926704734911638,
48705,19.94473435589641,
48706,19.962758419473158,
48707,19.980782483049907,
48708,19.99880793597866,
48709,20.016833388907415,
48710,20.03485467378015,
48711,20.05288151606091,
48712,20.070905579637657,
48713,20.070905579637657,
48714,20.08876986773369,
48715,20.106632766477716,
48716,20.124498443925752,
48717,20.142358563965768,
48718,20.160228409469823,
48719,20.178089918861843,
48720,20.195954206957875,
48721,20.213819884405915,
48722,20.23168278314994,
48723,20.24954707124597,
48724,20.26741274869401,
48725,20.285278426142046,
48726,20.303139935534066,
48727,20.321005612982106,
48728,20.338869901078137,
48729,20.356735578526177,
48730,20.3745984772702,
48731,20.39246137601423,
48732,20.41032566411026,
48733,20.428191341558296,
48734,20.446055629654328,
48735,20.463918528398356,
48736,20.481782816494388,
48737,20.499648493942423,
48738,20.517510003334444,
48739,20.535374291430475,
48740,20.553244136934534,
48741,20.57110703567856,
48742,20.588969934422586,
48743,20.588969934422586,
48744,20.597021229298655,
48745,20.605079470934758,
48746,20.613130765810826,
48747,20.621186228742914,
48748,20.629237523618983,
48749,20.63729715460709,
48750,20.645351228187174,
48751,20.653405301767254,
48752,20.66145798599533,
48753,20.669512059575414,
48754,20.67756474380349,
48755,20.685621596087586,
48756,20.693677059019674,
48757,20.701728353895742,
48758,20.709786595531845,
48759,20.717837890407914,
48760,20.725891963987998,
48761,20.733947426920086,
48762,20.742001500500166,
48763,20.750054184728242,
48764,20.758108258308326,
48765,20.76616511059242,
48766,20.774221962876513,
48767,20.782271868400578,
48768,20.790328720684673,
48769,20.798378626208738,
48770,20.806434089140826,
48771,20.814490941424918,
48772,20.822545015005,
48773,20.830597699233078,
48774,20.830597699233078,
48775,20.80579637656997,
48776,20.780995053906857,
48777,20.756195120595756,
48778,20.73139101922863,
48779,20.706592475269535,
48780,20.68178837390241,
48781,20.6569870512393,
48782,20.632185728576193,
48783,20.60738162720907,
48784,20.58258030454596,
48785,20.557780371234855,
48786,20.532979048571747,
48787,20.508174947204623,
48788,20.483379181949537,
48789,20.458570912526397,
48790,20.4337723685673,
48791,20.408972435256196,
48792,20.38416972324108,
48793,20.359367011225963,
48794,20.334565688562854,
48795,20.309764365899746,
48796,20.28496165388463,
48797,20.260164499277536,
48798,20.2353576192064,
48799,20.21055629654329,
48800,20.185757752584195,
48801,20.16095365121707,
48802,20.136152328553962,
48803,20.111355173946873,
48804,20.08654968322774,
48805,20.08654968322774,
48806,20.068264421473824,
48807,20.04998193842392,
48808,20.031696676670002,
48809,20.0134155829721,
48810,19.995128931866176,
48811,19.97684644881627,
48812,19.958565355118374,
48813,19.94027731466044,
48814,19.921996220962544,
48815,19.90371234856063,
48816,19.885427086806715,
48817,19.867143214404802,
48818,19.848856563298877,
48819,19.830576858952984,
48820,19.812291597199067,
48821,19.794007724797154,
48822,19.775722463043238,
48823,19.757439979993332,
48824,19.739154718239412,
48825,19.720872235189507,
48826,19.702589752139602,
48827,19.68430587973769,
48828,19.666020617983772,
48829,19.647733966877848,
48830,19.629454262531954,
48831,19.61117039013004,
48832,19.59288373902412,
48833,19.574599866622208,
48834,19.556317383572303,
48835,19.556317383572303,
48836,19.595070579081916,
48837,19.63382099588752,
48838,19.67257835945315,
48839,19.711331554962765,
48840,19.75008752917639,
48841,19.788839335334,
48842,19.82759114149161,
48843,19.866348505057243,
48844,19.905098921862844,
48845,19.943853506724462,
48846,19.98260948093809,
48847,20.021361287095697,
48848,20.060117261309326,
48849,20.09886628876292,
48850,20.13762087362454,
48851,20.176375458486163,
48852,20.21512726464377,
48853,20.253883238857398,
48854,20.29263643436701,
48855,20.331392408580637,
48856,20.370141436034235,
48857,20.408896020895853,
48858,20.447653384461486,
48859,20.486402411915083,
48860,20.52515838612871,
48861,20.56390880293431,
48862,20.60266477714794,
48863,20.641422140713573,
48864,20.680172557519175,
48865,20.71892575302879,
48866,20.71892575302879,
48867,20.750676614427032,
48868,20.78242886517728,
48869,20.814181115927532,
48870,20.845929198621764,
48871,20.87768006002001,
48872,20.909432310770256,
48873,20.94118734022452,
48874,20.972935422918752,
48875,21.004690452373012,
48876,21.036441313771256,
48877,21.0681921751695,
48878,21.099943036567744,
48879,21.131693897965988,
48880,21.16344614871624,
48881,21.195197010114484,
48882,21.22694648216072,
48883,21.258698732910972,
48884,21.290449594309216,
48885,21.32220045570746,
48886,21.35395548516172,
48887,21.38570495720796,
48888,21.41745303990219,
48889,21.449210848060464,
48890,21.480953373346672,
48891,21.512711181504947,
48892,21.544460653551184,
48893,21.57621429365344,
48894,21.60795959764366,
48895,21.63971462709792,
48896,21.63971462709792,
48897,21.598135489607646,
48898,21.556552184061353,
48899,21.514974435923087,
48900,21.473391130376793,
48901,21.43181060353451,
48902,21.390231466044238,
48903,21.34864954984995,
48904,21.30706902300767,
48905,21.26548849616539,
48906,21.22391074802712,
48907,21.182330221184838,
48908,21.14074552628654,
48909,21.099166388796267,
48910,21.057585861953985,
48911,21.01600255640769,
48912,20.974424808269422,
48913,20.932844281427144,
48914,20.89126097588085,
48915,20.84968044903857,
48916,20.808097143492276,
48917,20.766516616649994,
48918,20.72494164721574,
48919,20.68336112037346,
48920,20.641780593531177,
48921,20.600197287984884,
48922,20.558616761142602,
48923,20.51703345559631,
48924,20.475454318106035,
48925,20.43387518061576,
48926,20.392293264421475,
48927,20.392293264421475,
48928,20.32795098366122,
48929,20.263605924196955,
48930,20.199259475380682,
48931,20.134915805268424,
48932,20.07057352450817,
48933,20.006228465043904,
48934,19.941884794931642,
48935,19.877539735467376,
48936,19.813197454707126,
48937,19.748851005890852,
48938,19.684510114482606,
48939,19.62016227631433,
48940,19.555819995554074,
48941,19.49147771479382,
48942,19.427132655329554,
48943,19.36278620651328,
48944,19.29844392575303,
48945,19.234097476936757,
48946,19.1697538068245,
48947,19.105411526064245,
48948,19.04106924530399,
48949,18.976722796487717,
48950,18.912376347671447,
48951,18.848035456263197,
48952,18.78369039679893,
48953,18.71934811603868,
48954,18.655001667222407,
48955,18.590659386462153,
48956,18.526312937645883,
48957,18.46197065688563,
48958,18.46197065688563,
48959,18.43659136378793,
48960,18.41120790263421,
48961,18.385829998888518,
48962,18.360449316438814,
48963,18.335068633989106,
48964,18.30968934089141,
48965,18.28431004779371,
48966,18.258929365344002,
48967,18.23354729354229,
48968,18.2081693897966,
48969,18.182788707346894,
48970,18.157410803601202,
48971,18.132027342447483,
48972,18.106648049349783,
48973,18.08126736690008,
48974,18.05588668445037,
48975,18.03050461264866,
48976,18.005126708902967,
48977,17.979748805157275,
48978,17.95436812270757,
48979,17.928987440257863,
48980,17.90360536845615,
48981,17.87822746471046,
48982,17.85284400355674,
48983,17.827466099811048,
48984,17.802084028009336,
48985,17.776704734911636,
48986,17.75132544181394,
48987,17.725944759364232,
48988,17.725944759364232,
48989,17.74324774924975,
48990,17.76054518172724,
48991,17.77784817161276,
48992,17.79514699344226,
48993,17.812445815271758,
48994,17.82974741580527,
48995,17.84704901633878,
48996,17.864349227520286,
48997,17.881650828053797,
48998,17.8989510392353,
48999,17.91625263976881,
49000,17.93355146159831,
49001,17.95085306213182,
49002,17.968150494609315,
49003,17.985454873846837,
49004,18.002753695676336,
49005,18.020055296209847,
49006,18.037355507391354,
49007,18.054654329220853,
49008,18.071955929754363,
49009,18.089256140935866,
49010,18.106556352117373,
49011,18.12385934200289,
49012,18.141160942536402,
49013,18.158461153717905,
49014,18.175757196843392,
49015,18.19306018672891,
49016,18.210360397910414,
49017,18.22766060909192,
49018,18.22766060909192,
49019,18.275262587529177,
49020,18.322863176614426,
49021,18.37046376569968,
49022,18.418064354784928,
49023,18.465669111926196,
49024,18.51326831165944,
49025,18.560868900744694,
49026,18.60847087918195,
49027,18.6560714682672,
49028,18.703673446704457,
49029,18.7512726464377,
49030,18.79887740357897,
49031,18.846477992664223,
49032,18.894078581749472,
49033,18.941677781482717,
49034,18.989281149271978,
49035,19.03687895965322,
49036,19.08448510614649,
49037,19.132084305879737,
49038,19.17968489496499,
49039,19.227289652106258,
49040,19.274888851839503,
49041,19.322489440924752,
49042,19.370088640657997,
49043,19.417690619095254,
49044,19.465291208180506,
49045,19.512891797265755,
49046,19.56049516505502,
49047,19.608097143492277,
49048,19.608097143492277,
49049,19.626785317327997,
49050,19.645476269867732,
49051,19.664168611759475,
49052,19.68285956429921,
49053,19.701551906190954,
49054,19.72024146937868,
49055,19.738932421918417,
49056,19.757621985106148,
49057,19.776314326997888,
49058,19.79500666888963,
49059,19.813697621429366,
49060,19.832387184617094,
49061,19.85107813715683,
49062,19.869769089696565,
49063,19.888461431588308,
49064,19.907153773480047,
49065,19.92584194731577,
49066,19.944537067911526,
49067,19.96322385239524,
49068,19.981914804934977,
49069,20.00060714682672,
49070,20.019296710014448,
49071,20.0379904412582,
49072,20.056680004445926,
49073,20.07537234633767,
49074,20.094061909525397,
49075,20.112752862065133,
49076,20.131443814604868,
49077,20.150134767144603,
49078,20.16882571968434,
49079,20.16882571968434,
49080,20.187597254640437,
49081,20.206375736356563,
49082,20.225145881960653,
49083,20.243918806268756,
49084,20.262693119928866,
49085,20.28146465488496,
49086,20.300237579193066,
49087,20.31901050350117,
49088,20.337782038457263,
49089,20.356557741469377,
49090,20.375330665777483,
49091,20.394100811381573,
49092,20.412876514393687,
49093,20.431648049349782,
49094,20.450425141713904,
49095,20.469191119261975,
49096,20.487966822274092,
49097,20.506736967878183,
49098,20.52551544959431,
49099,20.544286984550407,
49100,20.56305574080249,
49101,20.581831443814604,
49102,20.600605757474714,
